,s_name,en_name,lon,lat
900,Carya illinoinensis,Pecan,-97.7435770326421,30.246327576884
901,Carya illinoinensis,Pecan,-97.72992198579959,30.274205117471105
902,Carya illinoinensis,Pecan,-97.7234461120432,30.269922852369298
903,Carya illinoinensis,Pecan,-97.71318564112379,30.271164541584803
904,Carya illinoinensis,Pecan,-97.73044361302591,30.2907267607577
905,Carya illinoinensis,Pecan,-97.7392245414221,30.2958468134653
906,Carya illinoinensis,Pecan,-97.7336299304036,30.250991459323
907,Carya illinoinensis,Pecan,-97.7098299781627,30.261309548176797
908,Carya illinoinensis,Pecan,-97.70981673179492,30.2618401791804
909,Carya illinoinensis,Pecan,-97.7092748567114,30.261217401911
910,Carya illinoinensis,Pecan,-97.71334729977421,30.27102700157
911,Carya illinoinensis,Pecan,-97.7130939762167,30.2712811254895
912,Carya illinoinensis,Pecan,-97.73229146179109,30.250389303280503
913,Carya illinoinensis,Pecan,-97.7277170046868,30.2498488906948
914,Carya illinoinensis,Pecan,-97.7276412664299,30.2499636622217
915,Carya illinoinensis,Pecan,-97.7275521525016,30.2500575620539
916,Carya illinoinensis,Pecan,-97.72626991090308,30.3074214405864
917,Carya illinoinensis,Pecan,-97.6902268757307,30.274191051367197
918,Carya illinoinensis,Pecan,-97.7106925379612,30.265772751179103
919,Carya illinoinensis,Pecan,-97.6906321958609,30.259139724127998
920,Carya illinoinensis,Pecan,-97.6911318364338,30.2608750058953
921,Carya illinoinensis,Pecan,-97.7264362002516,30.300487707051396
922,Carya illinoinensis,Pecan,-97.7398888322299,30.295522156893302
923,Carya illinoinensis,Pecan,-97.7401976555403,30.2949030860464
924,Carya illinoinensis,Pecan,-97.7681783839407,30.2145995966672
925,Carya illinoinensis,Pecan,-97.7391333359751,30.2975431979734
926,Carya illinoinensis,Pecan,-97.73915744947911,30.29788657211
927,Carya illinoinensis,Pecan,-97.7382054590015,30.2985335450809
928,Carya illinoinensis,Pecan,-97.73852650299,30.2981043617415
929,Carya illinoinensis,Pecan,-97.72633681183491,30.307310504198103
930,Carya illinoinensis,Pecan,-97.73137573313679,30.289850778755497
931,Carya illinoinensis,Pecan,-97.7453319947346,30.2721621564935
932,Carya illinoinensis,Pecan,-97.76790360642151,30.213718364915
933,Carya illinoinensis,Pecan,-97.72604858562609,30.3012445866789
934,Carya illinoinensis,Pecan,-97.71428283980421,30.2484794787681
935,Carya illinoinensis,Pecan,-97.71427599597081,30.248174682679895
936,Carya illinoinensis,Pecan,-97.6909597094935,30.2738057666687
937,Carya illinoinensis,Pecan,-97.69092710586041,30.273950368420202
938,Carya illinoinensis,Pecan,-97.72065553499179,30.282447816061897
939,Carya illinoinensis,Pecan,-97.7652773224634,30.2678320210429
940,Carya illinoinensis,Pecan,-97.7627068281968,30.2673516725069
941,Carya illinoinensis,Pecan,-97.76795568625091,30.2665694496203
942,Carya illinoinensis,Pecan,-97.76789779734379,30.2666255519486
943,Carya illinoinensis,Pecan,-97.7676305416099,30.2666051018746
944,Carya illinoinensis,Pecan,-97.7678561924165,30.2665016691103
945,Carya illinoinensis,Pecan,-97.7639314881025,30.2665906876492
946,Carya illinoinensis,Pecan,-97.76600889879481,30.2665701986863
947,Carya illinoinensis,Pecan,-97.7347693710009,30.2569132658497
948,Carya illinoinensis,Pecan,-97.7665881387998,30.2688686189873
949,Carya illinoinensis,Pecan,-97.6900952370446,30.2591860195966
950,Carya illinoinensis,Pecan,-97.76762842559799,30.2664903978007
951,Carya illinoinensis,Pecan,-97.76996688523859,30.265913676170396
952,Carya illinoinensis,Pecan,-97.71051155404172,30.262383546518397
953,Carya illinoinensis,Pecan,-97.7397675467822,30.2950111356027
954,Carya illinoinensis,Pecan,-97.72646477056308,30.307229771241
955,Carya illinoinensis,Pecan,-97.74734297899799,30.3026941818598
956,Carya illinoinensis,Pecan,-97.73297249316879,30.250595735420102
957,Carya illinoinensis,Pecan,-97.7328278722903,30.250367684436103
958,Carya illinoinensis,Pecan,-97.72043328206671,30.2821672036926
959,Carya illinoinensis,Pecan,-97.7131582700021,30.266827188782802
960,Carya illinoinensis,Pecan,-97.7133042912104,30.266419133225497
961,Carya illinoinensis,Pecan,-97.7125930219125,30.2667473091894
962,Carya illinoinensis,Pecan,-97.71187913640999,30.2705370030027
963,Carya illinoinensis,Pecan,-97.7138389771182,30.2694388757858
964,Carya illinoinensis,Pecan,-97.7697453430559,30.266270636617698
965,Carya illinoinensis,Pecan,-97.7122906550403,30.265892858606
966,Carya illinoinensis,Pecan,-97.71357353632222,30.2709115744708
967,Carya illinoinensis,Pecan,-97.71441733446501,30.267121722438997
968,Carya illinoinensis,Pecan,-97.7133183269936,30.267187375993
969,Carya illinoinensis,Pecan,-97.71482738440879,30.2680990535217
970,Carya illinoinensis,Pecan,-97.7144583490851,30.2672929174677
971,Carya illinoinensis,Pecan,-97.7576203719293,30.257409332167
972,Carya illinoinensis,Pecan,-97.7658902399976,30.2685885152057
973,Carya illinoinensis,Pecan,-97.71344665693131,30.2692164914577
974,Carya illinoinensis,Pecan,-97.71390755154181,30.268911960827698
975,Carya illinoinensis,Pecan,-97.71313680965858,30.2695453966115
976,Carya illinoinensis,Pecan,-97.7127539534528,30.2703564596428
977,Carya illinoinensis,Pecan,-97.7126957549914,30.2705265339499
978,Carya illinoinensis,Pecan,-97.7356049612783,30.275065768290006
979,Carya illinoinensis,Pecan,-97.6897918900998,30.2597443572789
980,Carya illinoinensis,Pecan,-97.6891291846415,30.2583570636339
981,Carya illinoinensis,Pecan,-97.7131862986208,30.271428699992498
982,Carya illinoinensis,Pecan,-97.6901414959236,30.2595620694355
983,Carya illinoinensis,Pecan,-97.6904249261213,30.259605046381196
984,Carya illinoinensis,Pecan,-97.690406052346,30.2595259964256
985,Carya illinoinensis,Pecan,-97.690969506546,30.2597318223177
986,Carya illinoinensis,Pecan,-97.69073589575501,30.2599406527608
987,Carya illinoinensis,Pecan,-97.73661938538591,30.2739722460842
988,Carya illinoinensis,Pecan,-97.7273304311878,30.245993732515803
989,Carya illinoinensis,Pecan,-97.7683520966181,30.2637751055843
990,Carya illinoinensis,Pecan,-97.76906314897128,30.2635398558253
991,Carya illinoinensis,Pecan,-97.7236844771544,30.248277825238
992,Carya illinoinensis,Pecan,-97.7707300089091,30.2634699847739
993,Carya illinoinensis,Pecan,-97.77278375056031,30.2643989864818
994,Carya illinoinensis,Pecan,-97.7692347194375,30.2645358545707
995,Carya illinoinensis,Pecan,-97.76913306007842,30.263725279189895
996,Carya illinoinensis,Pecan,-97.76887747741631,30.2637750332195
997,Carya illinoinensis,Pecan,-97.74637541172251,30.2415398476147
998,Carya illinoinensis,Pecan,-97.7455801028038,30.242719766387502
999,Carya illinoinensis,Pecan,-97.7511058709553,30.272901043144397
1000,Carya illinoinensis,Pecan,-97.7504756463258,30.273091949054898
1001,Carya illinoinensis,Pecan,-97.6971739643421,30.303769794923898
1002,Carya illinoinensis,Pecan,-97.77048583563429,30.264393363548198
1003,Carya illinoinensis,Pecan,-97.71478653432129,30.2733375136665
1004,Carya illinoinensis,Pecan,-97.726580720447,30.3071254430247
1005,Carya illinoinensis,Pecan,-97.7286784704838,30.2607288764653
1006,Carya illinoinensis,Pecan,-97.7158977347213,30.245570899022898
1007,Carya illinoinensis,Pecan,-97.7297311207576,30.2742971993228
1008,Carya illinoinensis,Pecan,-97.7677225575588,30.267710210478302
1009,Carya illinoinensis,Pecan,-97.7248671503372,30.298732190563896
1010,Carya illinoinensis,Pecan,-97.720637387727,30.3275622466338
1011,Carya illinoinensis,Pecan,-97.75758894078241,30.257417748909802
1012,Carya illinoinensis,Pecan,-97.6890299367745,30.258362386548
1013,Carya illinoinensis,Pecan,-97.69035386720259,30.259586335707198
1014,Carya illinoinensis,Pecan,-97.7321948988896,30.2504811573956
1015,Carya illinoinensis,Pecan,-97.7547109397402,30.2605532128301
1016,Carya illinoinensis,Pecan,-97.7506876981485,30.2726796289788
1017,Carya illinoinensis,Pecan,-97.73857426532508,30.293748418200398
1018,Carya illinoinensis,Pecan,-97.7324833707333,30.2243216133818
1019,Carya illinoinensis,Pecan,-97.73822871643841,30.263372558150202
1020,Carya illinoinensis,Pecan,-97.72041879270759,30.2515415277466
1021,Carya illinoinensis,Pecan,-97.69860948887569,30.3102629001442
1022,Carya illinoinensis,Pecan,-97.7471553043469,30.255889676466698
1023,Carya illinoinensis,Pecan,-97.7309302001902,30.318849404579897
1024,Carya illinoinensis,Pecan,-97.68901143895219,30.300610745228894
1025,Carya illinoinensis,Pecan,-97.7447020843999,30.2459714562539
1026,Carya illinoinensis,Pecan,-97.713061626078,30.271006750504398
1027,Carya illinoinensis,Pecan,-97.7394624490052,30.2659929712571
1028,Carya illinoinensis,Pecan,-97.7434750646983,30.246313992569497
1029,Carya illinoinensis,Pecan,-97.6882370148167,30.2606060814897
1030,Carya illinoinensis,Pecan,-97.6914479097419,30.259629115314198
1031,Carya illinoinensis,Pecan,-97.69154281300509,30.261063272182497
1032,Carya illinoinensis,Pecan,-97.6904572561704,30.2601265510353
1033,Carya illinoinensis,Pecan,-97.6893958313652,30.260300533000496
1034,Carya illinoinensis,Pecan,-97.7194674411315,30.2530794727316
1035,Carya illinoinensis,Pecan,-97.7191447687413,30.2528047291263
1036,Carya illinoinensis,Pecan,-97.7432983392568,30.246813595840003
1037,Carya illinoinensis,Pecan,-97.72628104889161,30.3070502314781
1038,Carya illinoinensis,Pecan,-97.726348336803,30.307387226001
1039,Carya illinoinensis,Pecan,-97.74405532415881,30.247283804882997
1040,Carya illinoinensis,Pecan,-97.7376097028404,30.262745216400297
1041,Carya illinoinensis,Pecan,-97.7455690257251,30.2426248484473
1042,Carya illinoinensis,Pecan,-97.75997139517851,30.2401985982399
1043,Carya illinoinensis,Pecan,-97.7259101895533,30.2999333719591
1044,Carya illinoinensis,Pecan,-97.76659768940469,30.241511102266802
1045,Carya illinoinensis,Pecan,-97.7595667085203,30.241437960284802
1046,Carya illinoinensis,Pecan,-97.750682251968,30.261344244876
1047,Carya illinoinensis,Pecan,-97.7265033647353,30.2985890713475
1048,Carya illinoinensis,Pecan,-97.7514348249252,30.2706860487576
1049,Carya illinoinensis,Pecan,-97.7704684732377,30.2643073981251
1050,Carya illinoinensis,Pecan,-97.7719699860999,30.263753915314805
1051,Carya illinoinensis,Pecan,-97.7718604465913,30.2638713093048
1052,Carya illinoinensis,Pecan,-97.7719300240655,30.264059997136698
1053,Carya illinoinensis,Pecan,-97.7702800091109,30.263599985862303
1054,Carya illinoinensis,Pecan,-97.77097716327091,30.2639060691641
1055,Carya illinoinensis,Pecan,-97.75892404555701,30.2397404435896
1056,Carya illinoinensis,Pecan,-97.7584838689672,30.2406792761057
1057,Carya illinoinensis,Pecan,-97.7104269527263,30.2623919082756
1058,Carya illinoinensis,Pecan,-97.7397680231183,30.1996792799374
1059,Carya illinoinensis,Pecan,-97.69666960399799,30.3038449577558
1060,Carya illinoinensis,Pecan,-97.6966476002552,30.303917114697498
1061,Carya illinoinensis,Pecan,-97.6967666254105,30.303964614768702
1062,Carya illinoinensis,Pecan,-97.69537133018221,30.302604697024805
1063,Carya illinoinensis,Pecan,-97.6967598681999,30.304027486119498
1064,Carya illinoinensis,Pecan,-97.6907892229185,30.2376083789664
1065,Carya illinoinensis,Pecan,-97.7450743720002,30.2630964795964
1066,Carya illinoinensis,Pecan,-97.6823302443141,30.287853092238997
1067,Carya illinoinensis,Pecan,-97.72958779928899,30.3411546701866
1068,Carya illinoinensis,Pecan,-97.71419028473791,30.2489883004847
1069,Carya illinoinensis,Pecan,-97.7523339695566,30.259273055001803
1070,Carya illinoinensis,Pecan,-97.7584285710976,30.2406195550948
1071,Carya illinoinensis,Pecan,-97.68896525225028,30.2598137426824
1072,Carya illinoinensis,Pecan,-97.7315404342893,30.3179066257192
1073,Carya illinoinensis,Pecan,-97.7401528711393,30.2951130765268
1074,Carya illinoinensis,Pecan,-97.7104771431143,30.2622914749399
1075,Carya illinoinensis,Pecan,-97.7272908792786,30.2978456849898
1076,Carya illinoinensis,Pecan,-97.7258238366618,30.299728555766396
1077,Carya illinoinensis,Pecan,-97.68940766942421,30.260165569026498
1078,Carya illinoinensis,Pecan,-97.72604638286501,30.301225234367
1079,Carya illinoinensis,Pecan,-97.69167957178308,30.2591382201266
1080,Carya illinoinensis,Pecan,-97.73400135021821,30.251063023408104
1081,Carya illinoinensis,Pecan,-97.726091724552,30.3069372464592
1082,Carya illinoinensis,Pecan,-97.7133306617623,30.271306152540497
1083,Carya illinoinensis,Pecan,-97.69079525086158,30.259633422863196
1084,Carya illinoinensis,Pecan,-97.6913550224251,30.259604536473102
1085,Carya illinoinensis,Pecan,-97.6914192010507,30.259585232158198
1086,Carya illinoinensis,Pecan,-97.69146673081708,30.2595549412851
1087,Carya illinoinensis,Pecan,-97.72788580987101,30.250220430233398
1088,Carya illinoinensis,Pecan,-97.6904303129364,30.2595251767446
1089,Carya illinoinensis,Pecan,-97.6904538307418,30.2598708886272
1090,Carya illinoinensis,Pecan,-97.69042657790821,30.259946346792898
1091,Carya illinoinensis,Pecan,-97.691089904559,30.2596981653167
1092,Carya illinoinensis,Pecan,-97.7106443580533,30.260899282999002
1093,Carya illinoinensis,Pecan,-97.7106510849793,30.260956051090698
1094,Carya illinoinensis,Pecan,-97.73866488316759,30.293376838640004
1095,Carya illinoinensis,Pecan,-97.73199519218541,30.2500154569041
1096,Carya illinoinensis,Pecan,-97.76963663164551,30.263131411901497
1097,Carya illinoinensis,Pecan,-97.7259520068499,30.299588062754
1098,Carya illinoinensis,Pecan,-97.7299381116371,30.2491908668597
1099,Carya illinoinensis,Pecan,-97.7303857914453,30.2051310953197
1100,Carya illinoinensis,Pecan,-97.7590367902036,30.3627700955031
1101,Carya illinoinensis,Pecan,-97.71526985771669,30.3367296899898
1102,Carya illinoinensis,Pecan,-97.69265636917109,30.357292784312
1103,Carya illinoinensis,Pecan,-97.69136017843279,30.273706126416002
1104,Carya illinoinensis,Pecan,-97.7543727434338,30.259986160886896
1105,Carya illinoinensis,Pecan,-97.747024416847,30.292450163796396
1106,Carya illinoinensis,Pecan,-97.728395933439,30.249418847090897
1107,Carya illinoinensis,Pecan,-97.68766630939079,30.260777060103198
1108,Carya illinoinensis,Pecan,-97.6892223225746,30.2601459574086
1109,Carya illinoinensis,Pecan,-97.691338207608,30.2591503516325
1110,Carya illinoinensis,Pecan,-97.6862067740383,30.3092936484425
1111,Carya illinoinensis,Pecan,-97.71988195869591,30.2513023329858
1112,Carya illinoinensis,Pecan,-97.6921114469328,30.261677070195397
1113,Carya illinoinensis,Pecan,-97.6953148962446,30.3755436143798
1114,Carya illinoinensis,Pecan,-97.7581958585247,30.2612300898052
1115,Carya illinoinensis,Pecan,-97.7521140684553,30.258926135836102
1116,Carya illinoinensis,Pecan,-97.7564288340954,30.260571046682898
1117,Carya illinoinensis,Pecan,-97.7019602925984,30.361843556036302
1118,Carya illinoinensis,Pecan,-97.6835371075823,30.325052583099605
1119,Carya illinoinensis,Pecan,-97.6888594095228,30.301461817943
1120,Carya illinoinensis,Pecan,-97.6972944563957,30.3325542750986
1121,Carya illinoinensis,Pecan,-97.6916715227445,30.2593258775103
1122,Carya illinoinensis,Pecan,-97.7149248646064,30.2704431954401
1123,Carya illinoinensis,Pecan,-97.72573846404508,30.3009843649127
1124,Carya illinoinensis,Pecan,-97.72692650873621,30.250213898541396
1125,Carya illinoinensis,Pecan,-97.73134236009892,30.2906678637458
1126,Carya illinoinensis,Pecan,-97.7262019528946,30.3071150715664
1127,Carya illinoinensis,Pecan,-97.7364587912917,30.262655886441003
1128,Carya illinoinensis,Pecan,-97.68981270600429,30.278015896894697
1129,Carya illinoinensis,Pecan,-97.7366049140967,30.262241291027898
1130,Carya illinoinensis,Pecan,-97.7244341339663,30.3005950787746
1131,Carya illinoinensis,Pecan,-97.76017052747841,30.2403002069339
1132,Carya illinoinensis,Pecan,-97.6911526928442,30.275399764320603
1133,Carya illinoinensis,Pecan,-97.7684718344762,30.2144927666272
1134,Carya illinoinensis,Pecan,-97.72709580500151,30.298200942418
1135,Carya illinoinensis,Pecan,-97.73523188359002,30.251470529914698
1136,Carya illinoinensis,Pecan,-97.73523929604879,30.2511126130437
1137,Carya illinoinensis,Pecan,-97.7445726907025,30.244718707929696
1138,Carya illinoinensis,Pecan,-97.76985556392451,30.2646242414643
1139,Carya illinoinensis,Pecan,-97.6965401808617,30.3285404023965
1140,Carya illinoinensis,Pecan,-97.68367288701789,30.3834767650782
1141,Carya illinoinensis,Pecan,-97.7544410278885,30.2634932492029
1142,Carya illinoinensis,Pecan,-97.6897508237469,30.3864848918016
1143,Carya illinoinensis,Pecan,-97.7625209075027,30.2627976544882
1144,Carya illinoinensis,Pecan,-97.6979592906567,30.3149921419877
1145,Carya illinoinensis,Pecan,-97.7511735398036,30.261707792783398
1146,Carya illinoinensis,Pecan,-97.7189959577956,30.243663237446604
1147,Carya illinoinensis,Pecan,-97.75130903995691,30.274547102737998
1148,Carya illinoinensis,Pecan,-97.7510767192458,30.256879251965
1149,Carya illinoinensis,Pecan,-97.72362650970899,30.270038576243202
1150,Carya illinoinensis,Pecan,-97.73892123673849,30.297444018024997
1151,Carya illinoinensis,Pecan,-97.7393191711273,30.2958884435612
1152,Carya illinoinensis,Pecan,-97.71493517869041,30.2730828706807
1153,Carya illinoinensis,Pecan,-97.7399603371008,30.295164683137497
1154,Carya illinoinensis,Pecan,-97.7412233483414,30.2952509055653
1155,Carya illinoinensis,Pecan,-97.7097917855998,30.261767141314
1156,Carya illinoinensis,Pecan,-97.7315970190987,30.249971726744498
1157,Carya illinoinensis,Pecan,-97.7277163508172,30.2501912687213
1158,Carya illinoinensis,Pecan,-97.7104678401837,30.2625662648342
1159,Carya illinoinensis,Pecan,-97.6920552207557,30.2615707737217
1160,Carya illinoinensis,Pecan,-97.7395935946369,30.2961238170022
1161,Carya illinoinensis,Pecan,-97.74010025304779,30.294866764016103
1162,Carya illinoinensis,Pecan,-97.73929727244492,30.296943776606103
1163,Carya illinoinensis,Pecan,-97.7385190192402,30.298166973659896
1164,Carya illinoinensis,Pecan,-97.73884853794641,30.2979718784162
1165,Carya illinoinensis,Pecan,-97.7388278420806,30.297764330992
1166,Carya illinoinensis,Pecan,-97.744816338896,30.2453184473041
1167,Carya illinoinensis,Pecan,-97.72709937275742,30.2982812705177
1168,Carya illinoinensis,Pecan,-97.7354812286801,30.252141967516604
1169,Carya illinoinensis,Pecan,-97.71421331133992,30.2488763363122
1170,Carya illinoinensis,Pecan,-97.71420560978011,30.248711762491304
1171,Carya illinoinensis,Pecan,-97.71423713286829,30.248378817093002
1172,Carya illinoinensis,Pecan,-97.7662280075328,30.2425961505502
1173,Carya illinoinensis,Pecan,-97.7405035293986,30.2950106795752
1174,Carya illinoinensis,Pecan,-97.7160367483139,30.2449557630441
1175,Carya illinoinensis,Pecan,-97.73920271011801,30.265537944143702
1176,Carya illinoinensis,Pecan,-97.76401027573691,30.288376183474497
1177,Carya illinoinensis,Pecan,-97.6759342209698,30.302297229254304
1178,Carya illinoinensis,Pecan,-97.7685708880116,30.266379340736197
1179,Carya illinoinensis,Pecan,-97.76858825504151,30.266293300495
1180,Carya illinoinensis,Pecan,-97.7681093580418,30.266514576430996
1181,Carya illinoinensis,Pecan,-97.7654239005753,30.2678974184767
1182,Carya illinoinensis,Pecan,-97.76409264975891,30.267914159554
1183,Carya illinoinensis,Pecan,-97.7632537847339,30.267604756149
1184,Carya illinoinensis,Pecan,-97.76265724982521,30.2674441618037
1185,Carya illinoinensis,Pecan,-97.7676355711565,30.266308552248603
1186,Carya illinoinensis,Pecan,-97.76489276632309,30.266546730178
1187,Carya illinoinensis,Pecan,-97.7653738618816,30.2665790361655
1188,Carya illinoinensis,Pecan,-97.7666992944298,30.266521817622102
1189,Carya illinoinensis,Pecan,-97.769020011563,30.2692388789503
1190,Carya illinoinensis,Pecan,-97.7677311476828,30.2689322147898
1191,Carya illinoinensis,Pecan,-97.76726525569059,30.2690343294584
1192,Carya illinoinensis,Pecan,-97.7550587514366,30.2604357872385
1193,Carya illinoinensis,Pecan,-97.75510003091878,30.2608025224859
1194,Carya illinoinensis,Pecan,-97.7466492488193,30.3021106416359
1195,Carya illinoinensis,Pecan,-97.76977513139641,30.2689898469292
1196,Carya illinoinensis,Pecan,-97.75002317274709,30.2591838339572
1197,Carya illinoinensis,Pecan,-97.7669312495198,30.2691181254921
1198,Carya illinoinensis,Pecan,-97.7699503565784,30.2656268709584
1199,Carya illinoinensis,Pecan,-97.71058000204701,30.2624111031263
1200,Carya illinoinensis,Pecan,-97.7395044819585,30.2963214964959
1201,Carya illinoinensis,Pecan,-97.71067387342579,30.2621267677246
1202,Carya illinoinensis,Pecan,-97.726458260102,30.3074097598457
1203,Carya illinoinensis,Pecan,-97.7265590888608,30.30740168874
1204,Carya illinoinensis,Pecan,-97.7661200727897,30.241058289765
1205,Carya illinoinensis,Pecan,-97.7169496235573,30.2434026396559
1206,Carya illinoinensis,Pecan,-97.7646680121953,30.268045417207603
1207,Carya illinoinensis,Pecan,-97.7143034811948,30.268911390797
1208,Carya illinoinensis,Pecan,-97.7120649054735,30.265973227048804
1209,Carya illinoinensis,Pecan,-97.7683735770717,30.269147775507804
1210,Carya illinoinensis,Pecan,-97.7135644716522,30.271368195992498
1211,Carya illinoinensis,Pecan,-97.7141457759916,30.267351244676
1212,Carya illinoinensis,Pecan,-97.7143839078487,30.2670842938549
1213,Carya illinoinensis,Pecan,-97.71434254097281,30.267083778579604
1214,Carya illinoinensis,Pecan,-97.735562629876,30.273619630038198
1215,Carya illinoinensis,Pecan,-97.76749446834141,30.269008087628897
1216,Carya illinoinensis,Pecan,-97.7674919982338,30.2691392018247
1217,Carya illinoinensis,Pecan,-97.7659643352808,30.268483094582802
1218,Carya illinoinensis,Pecan,-97.7132630309799,30.269475890948
1219,Carya illinoinensis,Pecan,-97.713001514986,30.270061210546398
1220,Carya illinoinensis,Pecan,-97.7127525760528,30.2701328821977
1221,Carya illinoinensis,Pecan,-97.7138753697632,30.2700443130791
1222,Carya illinoinensis,Pecan,-97.70976552314329,30.2618929547019
1223,Carya illinoinensis,Pecan,-97.7355839511874,30.2750269196946
1224,Carya illinoinensis,Pecan,-97.6896026549047,30.259939661895
1225,Carya illinoinensis,Pecan,-97.68969734181678,30.2598012911132
1226,Carya illinoinensis,Pecan,-97.71340573666441,30.2711061411508
1227,Carya illinoinensis,Pecan,-97.69211633939828,30.259225446092803
1228,Carya illinoinensis,Pecan,-97.7346880400218,30.2571500158956
1229,Carya illinoinensis,Pecan,-97.76842702873189,30.2636725328862
1230,Carya illinoinensis,Pecan,-97.77120484952191,30.2645612939032
1231,Carya illinoinensis,Pecan,-97.770861023004,30.264636185033
1232,Carya illinoinensis,Pecan,-97.769077722414,30.263795157581395
1233,Carya illinoinensis,Pecan,-97.7690571646665,30.2637913912642
1234,Carya illinoinensis,Pecan,-97.76797037064681,30.214351174705502
1235,Carya illinoinensis,Pecan,-97.7490117071805,30.343174441558197
1236,Carya illinoinensis,Pecan,-97.71472744519511,30.270832709670202
1237,Carya illinoinensis,Pecan,-97.7160119402726,30.245540283344802
1238,Carya illinoinensis,Pecan,-97.71170711030649,30.2694833966823
1239,Carya illinoinensis,Pecan,-97.7680728342747,30.2690994831898
1240,Carya illinoinensis,Pecan,-97.7388577874605,30.294479782832397
1241,Carya illinoinensis,Pecan,-97.7152947432784,30.273038070052
1242,Carya illinoinensis,Pecan,-97.7131134931834,30.271368766213
1243,Carya illinoinensis,Pecan,-97.73667250340749,30.2738799760358
1244,Carya illinoinensis,Pecan,-97.7093035797559,30.3439958083947
1245,Carya illinoinensis,Pecan,-97.6716964442833,30.380236809843996
1246,Carya illinoinensis,Pecan,-97.6905924166063,30.237762519429698
1247,Carya illinoinensis,Pecan,-97.7384584132739,30.293423484863702
1248,Carya illinoinensis,Pecan,-97.7272499581278,30.3196663548874
1249,Carya illinoinensis,Pecan,-97.6987067661924,30.3560324308502
1250,Carya illinoinensis,Pecan,-97.69050439966341,30.385625877685104
1251,Carya illinoinensis,Pecan,-97.72176845025508,30.244415655974603
1252,Carya illinoinensis,Pecan,-97.72657556813309,30.3074252917733
1253,Carya illinoinensis,Pecan,-97.72659668655729,30.307489556841997
1254,Carya illinoinensis,Pecan,-97.73502335895729,30.2732133653297
1255,Carya illinoinensis,Pecan,-97.6792173422345,30.3894872735971
1256,Carya illinoinensis,Pecan,-97.6781839110272,30.3891380761203
1257,Carya illinoinensis,Pecan,-97.74998051123609,30.260802362563602
1258,Carya illinoinensis,Pecan,-97.7553796380694,30.263876594219
1259,Carya illinoinensis,Pecan,-97.7272847042203,30.3196146944033
1260,Carya illinoinensis,Pecan,-97.68885900389509,30.2602295502883
1261,Carya illinoinensis,Pecan,-97.7259998451047,30.3011093775133
1262,Carya illinoinensis,Pecan,-97.7195881025733,30.2527568152229
1263,Carya illinoinensis,Pecan,-97.73049435553179,30.2908312595798
1264,Carya illinoinensis,Pecan,-97.7319926335937,30.290424428368002
1265,Carya illinoinensis,Pecan,-97.7187474880669,30.251580058860302
1266,Carya illinoinensis,Pecan,-97.71873842824141,30.2510956739623
1267,Carya illinoinensis,Pecan,-97.719718072634,30.253190392343804
1268,Carya illinoinensis,Pecan,-97.6981365689168,30.3110359469297
1269,Carya illinoinensis,Pecan,-97.72573211615119,30.2984120741538
1270,Carya illinoinensis,Pecan,-97.75859792084792,30.240798623295603
1271,Carya illinoinensis,Pecan,-97.7352245811458,30.2512686173316
1272,Carya illinoinensis,Pecan,-97.73479424595881,30.2512437716503
1273,Carya illinoinensis,Pecan,-97.7226692349999,30.2449616984262
1274,Carya illinoinensis,Pecan,-97.69096615644821,30.273669783499198
1275,Carya illinoinensis,Pecan,-97.75338554660671,30.2093677957449
1276,Carya illinoinensis,Pecan,-97.719833905287,30.2528857885699
1277,Carya illinoinensis,Pecan,-97.7414446045302,30.295279280489897
1278,Carya illinoinensis,Pecan,-97.73921513911829,30.293682567069602
1279,Carya illinoinensis,Pecan,-97.77055768380171,30.2641299993856
1280,Carya illinoinensis,Pecan,-97.72866564646989,30.2607767747329
1281,Carya illinoinensis,Pecan,-97.71038241297121,30.295266572523104
1282,Carya illinoinensis,Pecan,-97.6961987036516,30.303016896507696
1283,Carya illinoinensis,Pecan,-97.73958544686269,30.199705505824397
1284,Carya illinoinensis,Pecan,-97.7396949962776,30.1997281041985
1285,Carya illinoinensis,Pecan,-97.74699783292009,30.174191123766303
1286,Carya illinoinensis,Pecan,-97.740130468639,30.294782582167898
1287,Carya illinoinensis,Pecan,-97.7530258754215,30.2828969872131
1288,Carya illinoinensis,Pecan,-97.7695600107745,30.263589980752602
1289,Carya illinoinensis,Pecan,-97.7530701587986,30.2830020621385
1290,Carya illinoinensis,Pecan,-97.7513448844504,30.2815590845071
1291,Carya illinoinensis,Pecan,-97.71429680982081,30.2492807231775
1292,Carya illinoinensis,Pecan,-97.73084723146921,30.340780939714698
1293,Carya illinoinensis,Pecan,-97.73092671139351,30.3420486263729
1294,Carya illinoinensis,Pecan,-97.7258817948721,30.2999824657837
1295,Carya illinoinensis,Pecan,-97.7468348120072,30.270202434679604
1296,Carya illinoinensis,Pecan,-97.72716292546421,30.298156734242802
1297,Carya illinoinensis,Pecan,-97.7258640189063,30.299962301273
1298,Carya illinoinensis,Pecan,-97.7590343254017,30.240987513246303
1299,Carya illinoinensis,Pecan,-97.6917820383615,30.2594785184138
1300,Carya illinoinensis,Pecan,-97.77026390016078,30.263372569155397
1301,Carya illinoinensis,Pecan,-97.75867564972349,30.240133451019602
1302,Carya illinoinensis,Pecan,-97.74924496041979,30.1749117640233
1303,Carya illinoinensis,Pecan,-97.7393712257557,30.293781823082
