scientific_name,en_name,lat,lon
Carya illinoinensis,Pecan,30.3147023132095,-97.69555299872549
Carya illinoinensis,Pecan,30.270359192099104,-97.74756897269279
Carya illinoinensis,Pecan,30.2587519343452,-97.7508425134252
Carya illinoinensis,Pecan,30.262891015745698,-97.7381339805025
Carya illinoinensis,Pecan,30.3190049800531,-97.73084179523241
Carya illinoinensis,Pecan,30.385487409834198,-97.6825248248213
Carya illinoinensis,Pecan,30.3892914168109,-97.67837510933599
Carya illinoinensis,Pecan,30.2596073630885,-97.6914320606632
Carya illinoinensis,Pecan,30.353734321340102,-97.68183701294821
Carya illinoinensis,Pecan,30.259389194147897,-97.6917237143942
Carya illinoinensis,Pecan,30.2905398016679,-97.7323732279475
Carya illinoinensis,Pecan,30.2899288937088,-97.73235153247259
Carya illinoinensis,Pecan,30.250304470064897,-97.7269672106511
Carya illinoinensis,Pecan,30.307152142423,-97.72622745076009
Carya illinoinensis,Pecan,30.242857110748602,-97.74519854701981
Carya illinoinensis,Pecan,30.2481933229866,-97.7140819633082
Carya illinoinensis,Pecan,30.300421251641396,-97.72412719753291
Carya illinoinensis,Pecan,30.2977702286308,-97.7273104759216
Carya illinoinensis,Pecan,30.2463113017868,-97.74338267594221
Carya illinoinensis,Pecan,30.2975433187424,-97.7391759940132
Carya illinoinensis,Pecan,30.245697523870696,-97.7451824164599
Carya illinoinensis,Pecan,30.260613249719,-97.72840100615142
Carya illinoinensis,Pecan,30.259657946918203,-97.690602802988
Carya illinoinensis,Pecan,30.250249265012602,-97.7320548495771
Carya illinoinensis,Pecan,30.2644366269745,-97.76961154131901
Carya illinoinensis,Pecan,30.2912333096983,-97.73204343544072
Carya illinoinensis,Pecan,30.356891498143703,-97.6986699166078
Carya illinoinensis,Pecan,30.2612970772159,-97.7505908608066
Carya illinoinensis,Pecan,30.2632263393462,-97.75387291573601
Carya illinoinensis,Pecan,30.2505358331657,-97.7185858121723
Carya illinoinensis,Pecan,30.243692658018897,-97.7188634787656
Carya illinoinensis,Pecan,30.3072922818903,-97.74741190527901
Carya illinoinensis,Pecan,30.208143096417604,-97.77314751683599
Carya illinoinensis,Pecan,30.2557901485429,-97.74717752768231
Carya illinoinensis,Pecan,30.270311352249397,-97.7470297469637
Carya illinoinensis,Pecan,30.2625063264418,-97.71055339890779
Carya illinoinensis,Pecan,30.262561892620603,-97.7105578779041
Carya illinoinensis,Pecan,30.3074427336092,-97.7264283656657
Carya illinoinensis,Pecan,30.2618219830806,-97.7098213457073
Carya illinoinensis,Pecan,30.241460345547498,-97.75976234752079
Carya illinoinensis,Pecan,30.2436824753779,-97.7452565376242
Carya illinoinensis,Pecan,30.2510634691484,-97.7324716801338
Carya illinoinensis,Pecan,30.3065024899891,-97.7264010193118
Carya illinoinensis,Pecan,30.240879243141897,-97.7601956759261
Carya illinoinensis,Pecan,30.240788116169,-97.7659110333705
Carya illinoinensis,Pecan,30.298167372317298,-97.7389191605986
Carya illinoinensis,Pecan,30.2907311248564,-97.73223134951411
Carya illinoinensis,Pecan,30.2724272388644,-97.74530495737551
Carya illinoinensis,Pecan,30.274437253097002,-97.6913679268143
Carya illinoinensis,Pecan,30.2140786178326,-97.7683534064505
Carya illinoinensis,Pecan,30.2512983852674,-97.7351043470158
Carya illinoinensis,Pecan,30.2518842006068,-97.73459953865641
Carya illinoinensis,Pecan,30.275018151995603,-97.6902659254298
Carya illinoinensis,Pecan,30.2737591688387,-97.7515506117988
Carya illinoinensis,Pecan,30.2511186012764,-97.73415011137241
Carya illinoinensis,Pecan,30.267314323190003,-97.7706716596587
Carya illinoinensis,Pecan,30.266317291828102,-97.768995398393
Carya illinoinensis,Pecan,30.267651585103803,-97.7634041507967
Carya illinoinensis,Pecan,30.267221145742397,-97.76260419179079
Carya illinoinensis,Pecan,30.267170669195,-97.7626750833791
Carya illinoinensis,Pecan,30.2666012332865,-97.7677889727175
Carya illinoinensis,Pecan,30.2664756786677,-97.7677682921431
Carya illinoinensis,Pecan,30.269180300909902,-97.7693322124399
Carya illinoinensis,Pecan,30.2592129650694,-97.749926554445
Carya illinoinensis,Pecan,30.274304042462898,-97.7364657446047
Carya illinoinensis,Pecan,30.3642590069261,-97.70834299498541
Carya illinoinensis,Pecan,30.2570659717442,-97.73462193279859
Carya illinoinensis,Pecan,30.266704063512897,-97.76743716985779
Carya illinoinensis,Pecan,30.277678218402,-97.70882296082779
Carya illinoinensis,Pecan,30.272533996118998,-97.7030324338851
Carya illinoinensis,Pecan,30.2603677146735,-97.75448606712109
Carya illinoinensis,Pecan,30.2604300485134,-97.75481596184092
Carya illinoinensis,Pecan,30.2605822932586,-97.7549396411565
Carya illinoinensis,Pecan,30.2630804251196,-97.7540639173531
Carya illinoinensis,Pecan,30.260693969040002,-97.75475575023891
Carya illinoinensis,Pecan,30.2982776381705,-97.7270668251597
Carya illinoinensis,Pecan,30.240163642585,-97.75953614726059
Carya illinoinensis,Pecan,30.255504151596302,-97.7821369960654
Carya illinoinensis,Pecan,30.2561193669938,-97.78277913671579
Carya illinoinensis,Pecan,30.243352572634603,-97.717287108531
Carya illinoinensis,Pecan,30.302598836423396,-97.7474402428235
Carya illinoinensis,Pecan,30.2516443233197,-97.73555598174521
Carya illinoinensis,Pecan,30.2667050173591,-97.7130815811715
Carya illinoinensis,Pecan,30.274007622259802,-97.73610535352209
Carya illinoinensis,Pecan,30.2729313917777,-97.71161870306221
Carya illinoinensis,Pecan,30.2737709682647,-97.7367058876182
Carya illinoinensis,Pecan,30.2661305065917,-97.7680413331971
Carya illinoinensis,Pecan,30.2691534486523,-97.71436668656071
Carya illinoinensis,Pecan,30.2690669204105,-97.7147030024514
Carya illinoinensis,Pecan,30.266520937945,-97.7123501544541
Carya illinoinensis,Pecan,30.2658693220189,-97.7122533046063
Carya illinoinensis,Pecan,30.265453922067,-97.71163830367409
Carya illinoinensis,Pecan,30.2710692093884,-97.71351361714581
Carya illinoinensis,Pecan,30.2668279031255,-97.7699238530602
Carya illinoinensis,Pecan,30.2672905939967,-97.7137082960718
Carya illinoinensis,Pecan,30.2713033470857,-97.7132539605543
Carya illinoinensis,Pecan,30.259453845310503,-97.6912470515848
Carya illinoinensis,Pecan,30.269189818147698,-97.71332988971201
Carya illinoinensis,Pecan,30.2696479000948,-97.71262156985821
Carya illinoinensis,Pecan,30.2695346409757,-97.71259606369979
Carya illinoinensis,Pecan,30.269483011458803,-97.7124909370512
Carya illinoinensis,Pecan,30.270281102911,-97.7130445966489
Carya illinoinensis,Pecan,30.2690899413977,-97.71374366055531
Carya illinoinensis,Pecan,30.259024633506304,-97.6901861806147
Carya illinoinensis,Pecan,30.2596612684575,-97.6902131402334
Carya illinoinensis,Pecan,30.2596124079494,-97.6900671839764
Carya illinoinensis,Pecan,30.262197600605003,-97.7104970881015
Carya illinoinensis,Pecan,30.2739725708271,-97.7366354105003
Carya illinoinensis,Pecan,30.3928840029267,-97.6966379919233
Carya illinoinensis,Pecan,30.393098433547802,-97.6964150535533
Carya illinoinensis,Pecan,30.261573745822396,-97.7493279410542
Carya illinoinensis,Pecan,30.244263936234603,-97.71650104569478
Carya illinoinensis,Pecan,30.249913877328,-97.73180104081939
Carya illinoinensis,Pecan,30.260494187785202,-97.755180913304
Carya illinoinensis,Pecan,30.2636299838841,-97.77016001883992
Carya illinoinensis,Pecan,30.2639652442671,-97.77265495913919
Carya illinoinensis,Pecan,30.2640824525601,-97.77289251989549
Carya illinoinensis,Pecan,30.2641854057832,-97.77311727949801
Carya illinoinensis,Pecan,30.264808468675,-97.7690492880266
Carya illinoinensis,Pecan,30.264456304253102,-97.7692726667371
Carya illinoinensis,Pecan,30.2637755317277,-97.7689971967473
Carya illinoinensis,Pecan,30.272859921170696,-97.7510674258931
Carya illinoinensis,Pecan,30.2727496052073,-97.7505311309098
Carya illinoinensis,Pecan,30.2727033042125,-97.7506082597135
Carya illinoinensis,Pecan,30.272961611037804,-97.75080588783459
Carya illinoinensis,Pecan,30.2728397771424,-97.7504322963274
Carya illinoinensis,Pecan,30.2728470181322,-97.7503208185017
Carya illinoinensis,Pecan,30.3049575911166,-97.6966935028754
Carya illinoinensis,Pecan,30.301561753846897,-97.693490339772
Carya illinoinensis,Pecan,30.260735700689203,-97.7549447955389
Carya illinoinensis,Pecan,30.301101820570103,-97.7258892707008
Carya illinoinensis,Pecan,30.245290405201803,-97.745079636475
Carya illinoinensis,Pecan,30.2606486532709,-97.7285244384996
Carya illinoinensis,Pecan,30.2410644471991,-97.759159233136
Carya illinoinensis,Pecan,30.2663552509413,-97.71282723315059
Carya illinoinensis,Pecan,30.2596237054467,-97.6913696106231
Carya illinoinensis,Pecan,30.2686355847298,-97.7662051754904
Carya illinoinensis,Pecan,30.2703630771847,-97.71300358730801
Carya illinoinensis,Pecan,30.3418224473148,-97.73050038888219
Carya illinoinensis,Pecan,30.263559222712196,-97.7688558982396
Carya illinoinensis,Pecan,30.2641599892662,-97.7718800036196
Carya illinoinensis,Pecan,30.263764363116103,-97.7688871713325
Carya illinoinensis,Pecan,30.2641834550279,-97.7700182093832
Carya illinoinensis,Pecan,30.273113823613702,-97.75090324596901
Carya illinoinensis,Pecan,30.272738646385797,-97.7508034234908
Carya illinoinensis,Pecan,30.275368494622,-97.7357132671505
Carya illinoinensis,Pecan,30.2941990515346,-97.73872042924509
Carya illinoinensis,Pecan,30.3856076023452,-97.6904997609909
Carya illinoinensis,Pecan,30.2739216687812,-97.7366641764336
Carya illinoinensis,Pecan,30.2445142967572,-97.7219848165761
Carya illinoinensis,Pecan,30.2420919570833,-97.7465919399852
Carya illinoinensis,Pecan,30.3073690401582,-97.7266262739583
Carya illinoinensis,Pecan,30.277762371901,-97.70861922443291
Carya illinoinensis,Pecan,30.3893856224741,-97.67844096462109
Carya illinoinensis,Pecan,30.3092264948027,-97.68682857614179
Carya illinoinensis,Pecan,30.2611716194502,-97.7503863871695
Carya illinoinensis,Pecan,30.259047568454598,-97.6914514976688
Carya illinoinensis,Pecan,30.260110633790102,-97.68972172711891
Carya illinoinensis,Pecan,30.2422956338087,-97.76642345887609
Carya illinoinensis,Pecan,30.3006548288018,-97.72556463933269
Carya illinoinensis,Pecan,30.251399061412002,-97.7293492987402
Carya illinoinensis,Pecan,30.271245838182896,-97.7749207815321
Carya illinoinensis,Pecan,30.2962010222373,-97.73955706765541
Carya illinoinensis,Pecan,30.2952544963679,-97.7406081304272
Carya illinoinensis,Pecan,30.2980161188434,-97.73867809608672
Carya illinoinensis,Pecan,30.272846317033,-97.7148761925906
Carya illinoinensis,Pecan,30.2468537141015,-97.74336315460329
Carya illinoinensis,Pecan,30.3026594034155,-97.74738321442369
Carya illinoinensis,Pecan,30.307317672894502,-97.7265040165902
Carya illinoinensis,Pecan,30.307567222427803,-97.72633409164209
Carya illinoinensis,Pecan,30.307389666653,-97.72631549521971
Carya illinoinensis,Pecan,30.2779933060546,-97.68979488108792
Carya illinoinensis,Pecan,30.262634922554604,-97.7382774525049
Carya illinoinensis,Pecan,30.2426257887655,-97.7455692530688
Carya illinoinensis,Pecan,30.246467293626598,-97.7437101947365
Carya illinoinensis,Pecan,30.242158149976202,-97.7460744539792
Carya illinoinensis,Pecan,30.300610463032605,-97.7244467760635
Carya illinoinensis,Pecan,30.240476494834,-97.7603029236893
Carya illinoinensis,Pecan,30.240137276205,-97.7597419205849
Carya illinoinensis,Pecan,30.2401192201408,-97.7597672353869
Carya illinoinensis,Pecan,30.2741980477985,-97.6906500939595
Carya illinoinensis,Pecan,30.3003577162021,-97.7243405803372
Carya illinoinensis,Pecan,30.2413956234106,-97.7668945254165
Carya illinoinensis,Pecan,30.2403066498846,-97.75856260509751
Carya illinoinensis,Pecan,30.274331133123198,-97.6907404999563
Carya illinoinensis,Pecan,30.174484269583395,-97.7502159366087
Carya illinoinensis,Pecan,30.264049986017604,-97.7726400058443
Carya illinoinensis,Pecan,30.2706878324265,-97.7120928527889
Carya illinoinensis,Pecan,30.2934083221719,-97.7387174718597
Carya illinoinensis,Pecan,30.2640929170227,-97.77062878399549
Carya illinoinensis,Pecan,30.2640499930385,-97.7708300068953
Carya illinoinensis,Pecan,30.264109975605802,-97.7709000203174
Carya illinoinensis,Pecan,30.263396536975197,-97.77020129080641
Carya illinoinensis,Pecan,30.2933950568589,-97.7387021407743
Carya illinoinensis,Pecan,30.2935251633698,-97.7389338101337
Carya illinoinensis,Pecan,30.199463867996897,-97.73965092275299
Carya illinoinensis,Pecan,30.2961749118038,-97.7101917418072
Carya illinoinensis,Pecan,30.199527571889302,-97.73962543321699
Carya illinoinensis,Pecan,30.238254949098398,-97.6898795064304
Carya illinoinensis,Pecan,30.2818341577106,-97.7523585384974
Carya illinoinensis,Pecan,30.2380866048557,-97.6901530102177
Carya illinoinensis,Pecan,30.3412208093568,-97.7294019096332
Carya illinoinensis,Pecan,30.2494346671311,-97.7140361587912
Carya illinoinensis,Pecan,30.340919083655,-97.730742574076
Carya illinoinensis,Pecan,30.341883322424998,-97.7306350027779
Carya illinoinensis,Pecan,30.341223968517898,-97.72977555134571
Carya illinoinensis,Pecan,30.2637699980162,-97.76795000695931
Carya illinoinensis,Pecan,30.263474440426002,-97.7703986074872
Carya illinoinensis,Pecan,30.2756457377493,-97.735960639662
Carya illinoinensis,Pecan,30.3120007664196,-97.7439391419399
Carya illinoinensis,Pecan,30.297788711157498,-97.7391274022285
Carya illinoinensis,Pecan,30.313231272245602,-97.74400448848301
Carya illinoinensis,Pecan,30.2958995116214,-97.73908056266409
Carya illinoinensis,Pecan,30.293594696799197,-97.73895171733419
Carya illinoinensis,Pecan,30.260384007765698,-97.68841247748881
Carya illinoinensis,Pecan,30.290430989127497,-97.7316045058216
Carya illinoinensis,Pecan,30.3121381244697,-97.74381141550991
Carya illinoinensis,Pecan,30.2755031413181,-97.7353302148065
Carya illinoinensis,Pecan,30.274928161797,-97.7358542747556
Carya illinoinensis,Pecan,30.2409222578282,-97.7596562545911
Carya illinoinensis,Pecan,30.262749621308103,-97.7124188558737
Carya illinoinensis,Pecan,30.2742020109558,-97.7363439264873
Carya illinoinensis,Pecan,30.2509381780802,-97.73445918839171
Carya illinoinensis,Pecan,30.174641542882103,-97.7497694537195
Carya illinoinensis,Pecan,30.250329016707802,-97.73271689431691
Carya illinoinensis,Pecan,30.2740171213503,-97.7506769372158
Carya illinoinensis,Pecan,30.2594808780191,-97.69144160564692
Carya illinoinensis,Pecan,30.259589232061895,-97.6914757723966
Carya illinoinensis,Pecan,30.2712686458916,-97.71336333391778
Carya illinoinensis,Pecan,30.247964239492504,-97.7244316386285
Carya illinoinensis,Pecan,30.2599046249819,-97.68977742743999
Carya illinoinensis,Pecan,30.259649891591703,-97.69018427085501
Carya illinoinensis,Pecan,30.259609387972002,-97.6902753908559
Carya illinoinensis,Pecan,30.269616167428303,-97.7222989438512
Carya illinoinensis,Pecan,30.263105446961898,-97.76977809091659
Carya illinoinensis,Pecan,30.2626561161201,-97.7684349576938
Carya illinoinensis,Pecan,30.262522824546398,-97.7682571745695
Carya illinoinensis,Pecan,30.2420994417657,-97.7462452435735
Carya illinoinensis,Pecan,30.2792359397311,-97.74240366028559
Carya illinoinensis,Pecan,30.3209860823829,-97.72624325796629
Carya illinoinensis,Pecan,30.3346222978514,-97.6941478051421
Carya illinoinensis,Pecan,30.1886153636603,-97.7519034982173
Carya illinoinensis,Pecan,30.205142627541104,-97.7303970381136
Carya illinoinensis,Pecan,30.2051256532792,-97.7303927146075
Carya illinoinensis,Pecan,30.390777298456502,-97.6939044186562
Carya illinoinensis,Pecan,30.2428561639214,-97.7588576131464
Carya illinoinensis,Pecan,30.242634863559104,-97.7590843316948
Carya illinoinensis,Pecan,30.238883250791,-97.7615857899422
Carya illinoinensis,Pecan,30.2389739739611,-97.76153323239609
Carya illinoinensis,Pecan,30.250730666559996,-97.7263333595302
Carya illinoinensis,Pecan,30.2736767818646,-97.69086808218019
Carya illinoinensis,Pecan,30.2592320457024,-97.75217456937841
Carya illinoinensis,Pecan,30.2593098446251,-97.75245040493479
Carya illinoinensis,Pecan,30.2601878528831,-97.75494321565078
Carya illinoinensis,Pecan,30.3835883057442,-97.6896485722682
Carya illinoinensis,Pecan,30.3073456328305,-97.72664697345449
Carya illinoinensis,Pecan,30.2607449738437,-97.68778536755958
Carya illinoinensis,Pecan,30.290535711800104,-97.7325216271949
Carya illinoinensis,Pecan,30.3106959480754,-97.67035674353109
Carya illinoinensis,Pecan,30.2594446478465,-97.6916012955179
Carya illinoinensis,Pecan,30.259041923491896,-97.6919631952347
Carya illinoinensis,Pecan,30.261353419745397,-97.6923164446015
Carya illinoinensis,Pecan,30.3023401549264,-97.6875647973229
Carya illinoinensis,Pecan,30.2971231994136,-97.7490504459546
Carya illinoinensis,Pecan,30.2611469711096,-97.7581986949703
Carya illinoinensis,Pecan,30.312531023071198,-97.6970874790227
Carya illinoinensis,Pecan,30.2905720154454,-97.73082771890041
Carya illinoinensis,Pecan,30.263628940906802,-97.72494421495001
Carya illinoinensis,Pecan,30.3074797211668,-97.7261995819567
Carya illinoinensis,Pecan,30.270943448351602,-97.7132014315073
Carya illinoinensis,Pecan,30.3905491668434,-97.69355615909109
Carya illinoinensis,Pecan,30.259947072389604,-97.68949663125478
Carya illinoinensis,Pecan,30.259088041655,-97.6905400510931
Carya illinoinensis,Pecan,30.253026669304198,-97.7194393125416
Carya illinoinensis,Pecan,30.3536207284878,-97.681887484497
Carya illinoinensis,Pecan,30.2897969490708,-97.73274677543529
Carya illinoinensis,Pecan,30.250287589931396,-97.72674315343929
Carya illinoinensis,Pecan,30.314150093564702,-97.7431133654423
Carya illinoinensis,Pecan,30.3070511046059,-97.7262117324386
Carya illinoinensis,Pecan,30.244766823386197,-97.74446030690291
Carya illinoinensis,Pecan,30.242053993530696,-97.7458701416972
Carya illinoinensis,Pecan,30.3005178728981,-97.7247028792186
Carya illinoinensis,Pecan,30.2771804738876,-97.692642149717
Carya illinoinensis,Pecan,30.314498019875103,-97.6958363613731
Carya illinoinensis,Pecan,30.258803273979996,-97.7516557337002
Carya illinoinensis,Pecan,30.2983668348601,-97.72685053571449
Carya illinoinensis,Pecan,30.295695002653304,-97.73999011094851
Carya illinoinensis,Pecan,30.299300323530897,-97.7264227274647
Carya illinoinensis,Pecan,30.2992765222066,-97.726474939123
Carya illinoinensis,Pecan,30.2626994439157,-97.7125003460895
Carya illinoinensis,Pecan,30.245313776673697,-97.7239384295287
Carya illinoinensis,Pecan,30.2658230774935,-97.71057539484501
Carya illinoinensis,Pecan,30.2648889199628,-97.76961987288851
Carya illinoinensis,Pecan,30.2598292963422,-97.69034686809
Carya illinoinensis,Pecan,30.2709977236064,-97.74930535513771
Carya illinoinensis,Pecan,30.272870619208497,-97.7356137112876
Carya illinoinensis,Pecan,30.2641133567036,-97.7558425758261
Carya illinoinensis,Pecan,30.389963729877,-97.68175477286199
Carya illinoinensis,Pecan,30.260966884264803,-97.75011776723171
Carya illinoinensis,Pecan,30.3149555727239,-97.6978611210664
Carya illinoinensis,Pecan,30.246327576884,-97.7435770326421
Carya illinoinensis,Pecan,30.274205117471105,-97.72992198579959
Carya illinoinensis,Pecan,30.269922852369298,-97.7234461120432
Carya illinoinensis,Pecan,30.271164541584803,-97.71318564112379
Carya illinoinensis,Pecan,30.2907267607577,-97.73044361302591
Carya illinoinensis,Pecan,30.2958468134653,-97.7392245414221
Carya illinoinensis,Pecan,30.250991459323,-97.7336299304036
Carya illinoinensis,Pecan,30.261309548176797,-97.7098299781627
Carya illinoinensis,Pecan,30.2618401791804,-97.70981673179492
Carya illinoinensis,Pecan,30.261217401911,-97.7092748567114
Carya illinoinensis,Pecan,30.27102700157,-97.71334729977421
Carya illinoinensis,Pecan,30.2712811254895,-97.7130939762167
Carya illinoinensis,Pecan,30.250389303280503,-97.73229146179109
Carya illinoinensis,Pecan,30.2498488906948,-97.7277170046868
Carya illinoinensis,Pecan,30.2499636622217,-97.7276412664299
Carya illinoinensis,Pecan,30.2500575620539,-97.7275521525016
Carya illinoinensis,Pecan,30.3074214405864,-97.72626991090308
Carya illinoinensis,Pecan,30.274191051367197,-97.6902268757307
Carya illinoinensis,Pecan,30.265772751179103,-97.7106925379612
Carya illinoinensis,Pecan,30.259139724127998,-97.6906321958609
Carya illinoinensis,Pecan,30.2608750058953,-97.6911318364338
Carya illinoinensis,Pecan,30.300487707051396,-97.7264362002516
Carya illinoinensis,Pecan,30.295522156893302,-97.7398888322299
Carya illinoinensis,Pecan,30.2949030860464,-97.7401976555403
Carya illinoinensis,Pecan,30.2145995966672,-97.7681783839407
Carya illinoinensis,Pecan,30.2975431979734,-97.7391333359751
Carya illinoinensis,Pecan,30.29788657211,-97.73915744947911
Carya illinoinensis,Pecan,30.2985335450809,-97.7382054590015
Carya illinoinensis,Pecan,30.2981043617415,-97.73852650299
Carya illinoinensis,Pecan,30.307310504198103,-97.72633681183491
Carya illinoinensis,Pecan,30.289850778755497,-97.73137573313679
Carya illinoinensis,Pecan,30.2721621564935,-97.7453319947346
Carya illinoinensis,Pecan,30.213718364915,-97.76790360642151
Carya illinoinensis,Pecan,30.3012445866789,-97.72604858562609
Carya illinoinensis,Pecan,30.2484794787681,-97.71428283980421
Carya illinoinensis,Pecan,30.248174682679895,-97.71427599597081
Carya illinoinensis,Pecan,30.2738057666687,-97.6909597094935
Carya illinoinensis,Pecan,30.273950368420202,-97.69092710586041
Carya illinoinensis,Pecan,30.282447816061897,-97.72065553499179
Carya illinoinensis,Pecan,30.2678320210429,-97.7652773224634
Carya illinoinensis,Pecan,30.2673516725069,-97.7627068281968
Carya illinoinensis,Pecan,30.2665694496203,-97.76795568625091
Carya illinoinensis,Pecan,30.2666255519486,-97.76789779734379
Carya illinoinensis,Pecan,30.2666051018746,-97.7676305416099
Carya illinoinensis,Pecan,30.2665016691103,-97.7678561924165
Carya illinoinensis,Pecan,30.2665906876492,-97.7639314881025
Carya illinoinensis,Pecan,30.2665701986863,-97.76600889879481
Carya illinoinensis,Pecan,30.2569132658497,-97.7347693710009
Carya illinoinensis,Pecan,30.2688686189873,-97.7665881387998
Carya illinoinensis,Pecan,30.2591860195966,-97.6900952370446
Carya illinoinensis,Pecan,30.2664903978007,-97.76762842559799
Carya illinoinensis,Pecan,30.265913676170396,-97.76996688523859
Carya illinoinensis,Pecan,30.262383546518397,-97.71051155404172
Carya illinoinensis,Pecan,30.2950111356027,-97.7397675467822
Carya illinoinensis,Pecan,30.307229771241,-97.72646477056308
Carya illinoinensis,Pecan,30.3026941818598,-97.74734297899799
Carya illinoinensis,Pecan,30.250595735420102,-97.73297249316879
Carya illinoinensis,Pecan,30.250367684436103,-97.7328278722903
Carya illinoinensis,Pecan,30.2821672036926,-97.72043328206671
Carya illinoinensis,Pecan,30.266827188782802,-97.7131582700021
Carya illinoinensis,Pecan,30.266419133225497,-97.7133042912104
Carya illinoinensis,Pecan,30.2667473091894,-97.7125930219125
Carya illinoinensis,Pecan,30.2705370030027,-97.71187913640999
Carya illinoinensis,Pecan,30.2694388757858,-97.7138389771182
Carya illinoinensis,Pecan,30.266270636617698,-97.7697453430559
Carya illinoinensis,Pecan,30.265892858606,-97.7122906550403
Carya illinoinensis,Pecan,30.2709115744708,-97.71357353632222
Carya illinoinensis,Pecan,30.267121722438997,-97.71441733446501
Carya illinoinensis,Pecan,30.267187375993,-97.7133183269936
Carya illinoinensis,Pecan,30.2680990535217,-97.71482738440879
Carya illinoinensis,Pecan,30.2672929174677,-97.7144583490851
Carya illinoinensis,Pecan,30.257409332167,-97.7576203719293
Carya illinoinensis,Pecan,30.2685885152057,-97.7658902399976
Carya illinoinensis,Pecan,30.2692164914577,-97.71344665693131
Carya illinoinensis,Pecan,30.268911960827698,-97.71390755154181
Carya illinoinensis,Pecan,30.2695453966115,-97.71313680965858
Carya illinoinensis,Pecan,30.2703564596428,-97.7127539534528
Carya illinoinensis,Pecan,30.2705265339499,-97.7126957549914
Carya illinoinensis,Pecan,30.275065768290006,-97.7356049612783
Carya illinoinensis,Pecan,30.2597443572789,-97.6897918900998
Carya illinoinensis,Pecan,30.2583570636339,-97.6891291846415
Carya illinoinensis,Pecan,30.271428699992498,-97.7131862986208
Carya illinoinensis,Pecan,30.2595620694355,-97.6901414959236
Carya illinoinensis,Pecan,30.259605046381196,-97.6904249261213
Carya illinoinensis,Pecan,30.2595259964256,-97.690406052346
Carya illinoinensis,Pecan,30.2597318223177,-97.690969506546
Carya illinoinensis,Pecan,30.2599406527608,-97.69073589575501
Carya illinoinensis,Pecan,30.2739722460842,-97.73661938538591
Carya illinoinensis,Pecan,30.245993732515803,-97.7273304311878
Carya illinoinensis,Pecan,30.2637751055843,-97.7683520966181
Carya illinoinensis,Pecan,30.2635398558253,-97.76906314897128
Carya illinoinensis,Pecan,30.248277825238,-97.7236844771544
Carya illinoinensis,Pecan,30.2634699847739,-97.7707300089091
Carya illinoinensis,Pecan,30.2643989864818,-97.77278375056031
Carya illinoinensis,Pecan,30.2645358545707,-97.7692347194375
Carya illinoinensis,Pecan,30.263725279189895,-97.76913306007842
Carya illinoinensis,Pecan,30.2637750332195,-97.76887747741631
Carya illinoinensis,Pecan,30.2415398476147,-97.74637541172251
Carya illinoinensis,Pecan,30.242719766387502,-97.7455801028038
Carya illinoinensis,Pecan,30.272901043144397,-97.7511058709553
Carya illinoinensis,Pecan,30.273091949054898,-97.7504756463258
Carya illinoinensis,Pecan,30.303769794923898,-97.6971739643421
Carya illinoinensis,Pecan,30.264393363548198,-97.77048583563429
Carya illinoinensis,Pecan,30.2733375136665,-97.71478653432129
Carya illinoinensis,Pecan,30.3071254430247,-97.726580720447
Carya illinoinensis,Pecan,30.2607288764653,-97.7286784704838
Carya illinoinensis,Pecan,30.245570899022898,-97.7158977347213
Carya illinoinensis,Pecan,30.2742971993228,-97.7297311207576
Carya illinoinensis,Pecan,30.267710210478302,-97.7677225575588
Carya illinoinensis,Pecan,30.298732190563896,-97.7248671503372
Carya illinoinensis,Pecan,30.3275622466338,-97.720637387727
Carya illinoinensis,Pecan,30.257417748909802,-97.75758894078241
Carya illinoinensis,Pecan,30.258362386548,-97.6890299367745
Carya illinoinensis,Pecan,30.259586335707198,-97.69035386720259
Carya illinoinensis,Pecan,30.2504811573956,-97.7321948988896
Carya illinoinensis,Pecan,30.2605532128301,-97.7547109397402
Carya illinoinensis,Pecan,30.2726796289788,-97.7506876981485
Carya illinoinensis,Pecan,30.293748418200398,-97.73857426532508
Carya illinoinensis,Pecan,30.2243216133818,-97.7324833707333
Carya illinoinensis,Pecan,30.263372558150202,-97.73822871643841
Carya illinoinensis,Pecan,30.2515415277466,-97.72041879270759
Carya illinoinensis,Pecan,30.3102629001442,-97.69860948887569
Carya illinoinensis,Pecan,30.255889676466698,-97.7471553043469
Carya illinoinensis,Pecan,30.318849404579897,-97.7309302001902
Carya illinoinensis,Pecan,30.300610745228894,-97.68901143895219
Carya illinoinensis,Pecan,30.2459714562539,-97.7447020843999
Carya illinoinensis,Pecan,30.271006750504398,-97.713061626078
Carya illinoinensis,Pecan,30.2659929712571,-97.7394624490052
Carya illinoinensis,Pecan,30.246313992569497,-97.7434750646983
Carya illinoinensis,Pecan,30.2606060814897,-97.6882370148167
Carya illinoinensis,Pecan,30.259629115314198,-97.6914479097419
Carya illinoinensis,Pecan,30.261063272182497,-97.69154281300509
Carya illinoinensis,Pecan,30.2601265510353,-97.6904572561704
Carya illinoinensis,Pecan,30.260300533000496,-97.6893958313652
Carya illinoinensis,Pecan,30.2530794727316,-97.7194674411315
Carya illinoinensis,Pecan,30.2528047291263,-97.7191447687413
Carya illinoinensis,Pecan,30.246813595840003,-97.7432983392568
Carya illinoinensis,Pecan,30.3070502314781,-97.72628104889161
